seqnames	start	end	width	strand	Median
3	153000001	154000000	1000000	*	0.212432579671485
3	154000001	155000000	1000000	*	0.245664496389436
3	155000001	156000000	1000000	*	0.0531321866941161
3	156000001	157000000	1000000	*	-0.224514506780712
3	157000001	158000000	1000000	*	-0.130506045346219
3	158000001	159000000	1000000	*	-0.147911263024159
3	159000001	160000000	1000000	*	-0.236764796538874
3	160000001	161000000	1000000	*	0.0191944488107964
3	161000001	162000000	1000000	*	0.282502678444718
3	162000001	163000000	1000000	*	0.38328985507123
3	163000001	164000000	1000000	*	0.549111061170871
3	164000001	165000000	1000000	*	0.61742866684819
3	165000001	166000000	1000000	*	0.603566121818546
3	166000001	167000000	1000000	*	0.406684577924526
3	167000001	168000000	1000000	*	0.290535029994907
3	168000001	169000000	1000000	*	0.433629492651997
3	169000001	170000000	1000000	*	0.221468843585779
3	170000001	171000000	1000000	*	-0.194804250918022
3	171000001	172000000	1000000	*	0.0274846881681717
3	172000001	173000000	1000000	*	0.226660106822239
3	173000001	174000000	1000000	*	0.543452631652219
3	174000001	175000000	1000000	*	0.674274250848242
3	175000001	176000000	1000000	*	0.486619376105485
3	176000001	177000000	1000000	*	0.174579138702299
3	177000001	178000000	1000000	*	0.00361382937907925
3	178000001	179000000	1000000	*	-0.0927075118700391
3	179000001	180000000	1000000	*	0.162641450932418
3	180000001	181000000	1000000	*	0.274719180580626
3	181000001	182000000	1000000	*	0.312474014698932
3	182000001	183000000	1000000	*	0.0778865918837303
3	183000001	184000000	1000000	*	0.271250568464115
3	184000001	185000000	1000000	*	0.0015027212679488
3	185000001	186000000	1000000	*	0.0714287370601492
3	186000001	187000000	1000000	*	-0.266814873304566
3	187000001	188000000	1000000	*	-0.584720556995602
3	188000001	189000000	1000000	*	-0.105261511205005
3	189000001	190000000	1000000	*	0.202573353260193
3	190000001	191000000	1000000	*	0.255281936229832
3	191000001	192000000	1000000	*	0.223325906614658
3	192000001	193000000	1000000	*	-0.102054257935788
3	193000001	194000000	1000000	*	-0.325977035207935
3	194000001	195000000	1000000	*	NA
3	196000001	197000000	1000000	*	0.248678904402855
4	1	1000000	1000000	*	NA
4	1000001	2000000	1000000	*	NA
4	2000001	3000000	1000000	*	-0.560326024615122
4	3000001	4000000	1000000	*	-0.798770377135802
4	4000001	5000000	1000000	*	-0.485791708289695
4	5000001	6000000	1000000	*	-0.595378353900413
4	6000001	7000000	1000000	*	-1.02719037310219
4	7000001	8000000	1000000	*	-0.61405791327578
4	8000001	9000000	1000000	*	NA
4	10000001	11000000	1000000	*	-0.611125742444205
4	11000001	12000000	1000000	*	-0.238416780194182
4	12000001	13000000	1000000	*	0.0114818771714189
4	13000001	14000000	1000000	*	-0.442727465439125
4	14000001	15000000	1000000	*	-0.418862015245637
4	15000001	16000000	1000000	*	-0.343090313472335
4	16000001	17000000	1000000	*	-0.403437712948127
4	17000001	18000000	1000000	*	-0.110948240240427
4	18000001	19000000	1000000	*	-0.0297149635938503
4	19000001	20000000	1000000	*	0.269479854082898
4	20000001	21000000	1000000	*	0.224052382092233
4	21000001	22000000	1000000	*	0.0511814572596833
4	22000001	23000000	1000000	*	-0.16072052854912
4	23000001	24000000	1000000	*	0.137677005824421
4	24000001	25000000	1000000	*	5.64532360554976
4	25000001	26000000	1000000	*	0.132383422683925
4	26000001	27000000	1000000	*	-0.166115744593118
4	27000001	28000000	1000000	*	0.0568582756299732
4	28000001	29000000	1000000	*	0.678936920495249
4	29000001	30000000	1000000	*	0.757619191372153
4	30000001	31000000	1000000	*	0.780752723945092
4	31000001	32000000	1000000	*	NA
4	32000001	33000000	1000000	*	NA
4	33000001	34000000	1000000	*	0.70771100402302
4	34000001	35000000	1000000	*	0.748959213376732
4	35000001	36000000	1000000	*	0.554552939152635
4	36000001	37000000	1000000	*	0.369160628241812
4	37000001	38000000	1000000	*	-0.213928937653875
4	38000001	39000000	1000000	*	-0.289730921744185
4	39000001	40000000	1000000	*	0.511001398308458
4	40000001	41000000	1000000	*	NA
4	41000001	42000000	1000000	*	-0.181497286204526
4	42000001	43000000	1000000	*	0.124737145284786
4	43000001	44000000	1000000	*	0.390717625620342
4	44000001	45000000	1000000	*	0.30134792670811
4	45000001	46000000	1000000	*	0.465402649979082
4	46000001	47000000	1000000	*	0.403359621167384
4	47000001	48000000	1000000	*	0.268755845974391
4	48000001	49000000	1000000	*	0.0440508855118543
4	53000001	54000000	1000000	*	-0.142364639584307
4	54000001	55000000	1000000	*	-0.126979013562285
4	55000001	56000000	1000000	*	4.0166969859018
4	56000001	57000000	1000000	*	0.143659395101278
4	57000001	58000000	1000000	*	0.0236460556212206
4	58000001	59000000	1000000	*	-0.0995807651026228
4	59000001	60000000	1000000	*	NA
4	60000001	61000000	1000000	*	0.60998139996902
4	61000001	62000000	1000000	*	0.544752090306675
4	62000001	63000000	1000000	*	0.552802205328564
4	63000001	64000000	1000000	*	0.47506648094908
4	64000001	65000000	1000000	*	0.579298386341894
4	65000001	66000000	1000000	*	0.587828241055261
4	66000001	67000000	1000000	*	0.526171028406909
4	67000001	68000000	1000000	*	0.744183027410917
4	68000001	69000000	1000000	*	0.281430779086512
4	69000001	70000000	1000000	*	0.253329765164177
4	70000001	71000000	1000000	*	0.399632289332012
4	71000001	72000000	1000000	*	0.313146865979906
4	72000001	73000000	1000000	*	0.142906964195803
4	73000001	74000000	1000000	*	0.229300327056261
4	74000001	75000000	1000000	*	0.176444417179768
4	75000001	76000000	1000000	*	NA
4	76000001	77000000	1000000	*	0.242673871123419
4	77000001	78000000	1000000	*	-0.0737638273082647
4	78000001	79000000	1000000	*	-0.248501341833778
4	79000001	80000000	1000000	*	0.243661239623504
4	80000001	81000000	1000000	*	0.21839205792272
4	81000001	82000000	1000000	*	0.255270350261093
4	82000001	83000000	1000000	*	-0.144560568660747
4	83000001	84000000	1000000	*	2.22685799437822
4	84000001	85000000	1000000	*	0.0477394500529803
4	85000001	86000000	1000000	*	0.0350045913599924
4	86000001	87000000	1000000	*	0.175210432160054
4	87000001	88000000	1000000	*	0.183290009036775
4	88000001	89000000	1000000	*	0.0448541783672114
4	89000001	90000000	1000000	*	0.0874226654734359
4	90000001	91000000	1000000	*	0.159716120418701
4	91000001	92000000	1000000	*	0.528044453879161
4	92000001	93000000	1000000	*	0.524763457853895
4	93000001	94000000	1000000	*	0.524339093193558
4	94000001	95000000	1000000	*	0.374184241780076
4	95000001	96000000	1000000	*	0.324758152847714
4	96000001	97000000	1000000	*	0.187888035130901
4	97000001	98000000	1000000	*	0.368945757209598
4	98000001	99000000	1000000	*	0.483411163501722
4	99000001	100000000	1000000	*	0.0454270879197722
4	100000001	101000000	1000000	*	-0.0802280018925936
4	101000001	102000000	1000000	*	0.340288981134725
4	102000001	103000000	1000000	*	0.517188716462441
4	103000001	104000000	1000000	*	0.111752217533107
4	104000001	105000000	1000000	*	2.59054862395974
4	105000001	106000000	1000000	*	0.328533748369433
4	106000001	107000000	1000000	*	7.09334657353199
4	107000001	108000000	1000000	*	0.334127640702625
4	108000001	109000000	1000000	*	-0.163598348584206
4	109000001	110000000	1000000	*	0.106855932953494
4	110000001	111000000	1000000	*	0.0280718777103019
4	111000001	112000000	1000000	*	0.00545075324842424
4	112000001	113000000	1000000	*	0.411837620775963
4	113000001	114000000	1000000	*	0.203355975754418
4	114000001	115000000	1000000	*	0.278412685012572
4	115000001	116000000	1000000	*	0.460190307114191
4	116000001	117000000	1000000	*	0.638108399231993
4	117000001	118000000	1000000	*	0.57862886635123
4	118000001	119000000	1000000	*	0.460842463017874
4	120000001	121000000	1000000	*	0.215901547262421
4	121000001	122000000	1000000	*	0.193848521920011
4	122000001	123000000	1000000	*	0.0952745610700399
4	123000001	124000000	1000000	*	0.183853706454328
4	124000001	125000000	1000000	*	0.239069443173289
4	125000001	126000000	1000000	*	0.333378124678285
4	126000001	127000000	1000000	*	0.57899081717124
4	127000001	128000000	1000000	*	0.501431281207038
4	128000001	129000000	1000000	*	0.256680365356342
4	129000001	130000000	1000000	*	0.0755996675456144
4	130000001	131000000	1000000	*	0.190844356448659
4	131000001	132000000	1000000	*	0.671503803091908
4	133000001	134000000	1000000	*	0.515614054133668
4	134000001	135000000	1000000	*	0.576198606834636
4	135000001	136000000	1000000	*	0.472819477490526
4	136000001	137000000	1000000	*	0.53069011739524
4	137000001	138000000	1000000	*	0.643256481500893
4	138000001	139000000	1000000	*	0.474613797484249
4	139000001	140000000	1000000	*	0.00307297759558367
4	140000001	141000000	1000000	*	0.425526290190552
4	141000001	142000000	1000000	*	-0.286269634955077
4	142000001	143000000	1000000	*	0.156418233745712
4	143000001	144000000	1000000	*	0.191848767453663
4	145000001	146000000	1000000	*	0.179180161358965
4	146000001	147000000	1000000	*	-0.162925064062794
4	147000001	148000000	1000000	*	-0.179602174194767
4	148000001	149000000	1000000	*	-0.103194785891776
4	149000001	150000000	1000000	*	-0.062687317268523
4	150000001	151000000	1000000	*	0.220480968624218
4	151000001	152000000	1000000	*	0.553571217485975
4	152000001	153000000	1000000	*	-0.372131450688252
4	153000001	154000000	1000000	*	-0.0381756008606923
4	154000001	155000000	1000000	*	-0.166541773107967
4	155000001	156000000	1000000	*	-0.140219667151488
4	156000001	157000000	1000000	*	0.342680767366986
4	157000001	158000000	1000000	*	0.379560818716614
4	158000001	159000000	1000000	*	0.471933394573741
4	159000001	160000000	1000000	*	0.00447928617508398
4	160000001	161000000	1000000	*	0.0562231062957573
4	161000001	162000000	1000000	*	0.457428472590856
4	162000001	163000000	1000000	*	0.728847508239018
4	163000001	164000000	1000000	*	0.651520879462423
4	164000001	165000000	1000000	*	4.84971717549838
4	165000001	166000000	1000000	*	0.344244897612691
4	166000001	167000000	1000000	*	0.126935583971269
4	167000001	168000000	1000000	*	0.49601904242598
4	168000001	169000000	1000000	*	0.493640892441349
4	169000001	170000000	1000000	*	0.17061152647083
4	170000001	171000000	1000000	*	0.00917588852597013
4	171000001	172000000	1000000	*	0.250613388290463
4	172000001	173000000	1000000	*	0.597867239754523
4	173000001	174000000	1000000	*	0.386646857644954
4	174000001	175000000	1000000	*	-0.0979325458434751
4	175000001	176000000	1000000	*	0.292637296657255
4	176000001	177000000	1000000	*	0.55792962151005
4	177000001	178000000	1000000	*	0.401077418472101
4	178000001	179000000	1000000	*	0.397589719598923
4	179000001	180000000	1000000	*	0.715243419341845
4	180000001	181000000	1000000	*	0.520522639487733
4	181000001	182000000	1000000	*	0.529106077326304
4	182000001	183000000	1000000	*	-0.0704925047408324
4	183000001	184000000	1000000	*	-0.193135847190719
4	184000001	185000000	1000000	*	-0.1598820637502
4	185000001	186000000	1000000	*	-0.320686805469718
4	186000001	187000000	1000000	*	0.05649924491068
4	187000001	188000000	1000000	*	-0.483173194349222
4	188000001	189000000	1000000	*	-0.0376667033341318
4	189000001	190000000	1000000	*	0.0584644455942678
4	190000001	191000000	1000000	*	-0.310510066266877
5	1000001	2000000	1000000	*	-1.72713849620322
5	2000001	3000000	1000000	*	-0.72925079238034
5	3000001	4000000	1000000	*	-0.683742961966161
5	4000001	5000000	1000000	*	-0.582417080028745
5	5000001	6000000	1000000	*	-0.568496085989344
5	6000001	7000000	1000000	*	-0.549763902580383
5	7000001	8000000	1000000	*	-0.619867983879177
5	8000001	9000000	1000000	*	-0.293919147044856
5	9000001	10000000	1000000	*	-0.488514001715286
5	10000001	11000000	1000000	*	-0.268181623189393
5	11000001	12000000	1000000	*	-0.0300035040081062
5	12000001	13000000	1000000	*	0.387528417527918
5	13000001	14000000	1000000	*	-0.0778247628299079
5	14000001	15000000	1000000	*	-0.0139950564760157
5	15000001	16000000	1000000	*	-0.301179549515724
5	16000001	17000000	1000000	*	-0.273121189127537
5	18000001	19000000	1000000	*	0.557730078624708
5	19000001	20000000	1000000	*	0.614197996876086
5	22000001	23000000	1000000	*	0.565703938495418
5	23000001	24000000	1000000	*	3.96094138415258
5	24000001	25000000	1000000	*	0.696128087141085
5	25000001	26000000	1000000	*	0.599513729155121
5	26000001	27000000	1000000	*	0.678574783056772
5	27000001	28000000	1000000	*	0.688263706243307
5	28000001	29000000	1000000	*	0.613856698309166
5	29000001	30000000	1000000	*	0.448969585700489
5	30000001	31000000	1000000	*	0.416536822734346
5	31000001	32000000	1000000	*	0.0832472252736004
5	32000001	33000000	1000000	*	-0.0798070231353731
5	33000001	34000000	1000000	*	-0.307991986626779
5	35000001	36000000	1000000	*	3.61324532160353
5	36000001	37000000	1000000	*	-0.0309318026221059
5	37000001	38000000	1000000	*	0.115051594566489
5	38000001	39000000	1000000	*	-0.339131137850729
5	39000001	40000000	1000000	*	0.172863540617434
5	40000001	41000000	1000000	*	0.137660024375544
5	41000001	42000000	1000000	*	0.0709855158986861
5	42000001	43000000	1000000	*	-0.0433741942071457
5	43000001	44000000	1000000	*	0.146814613898609
5	44000001	45000000	1000000	*	0.262897136087627
5	45000001	46000000	1000000	*	0.573153834450721
5	50000001	51000000	1000000	*	0.323402854618901
5	51000001	52000000	1000000	*	0.519527506981701
5	52000001	53000000	1000000	*	0.0587508648768481
5	53000001	54000000	1000000	*	-0.157685175528709
5	54000001	55000000	1000000	*	-0.0625519540151985
5	55000001	56000000	1000000	*	-0.174289649225651
5	56000001	57000000	1000000	*	-0.100128952506018
5	57000001	58000000	1000000	*	0.00512133697138053
5	58000001	59000000	1000000	*	0.0435391315469656
5	59000001	60000000	1000000	*	-0.0264428624949254
5	60000001	61000000	1000000	*	-0.102222524347207
5	61000001	62000000	1000000	*	-0.102954825494313
5	62000001	63000000	1000000	*	0.175221492146251
5	63000001	64000000	1000000	*	0.0751061514901456
5	64000001	65000000	1000000	*	0.53580545170133
5	65000001	66000000	1000000	*	-0.0855937380850586
5	66000001	67000000	1000000	*	-0.137060046256255
5	67000001	68000000	1000000	*	-0.279899232048259
5	71000001	72000000	1000000	*	-0.276344929785472
5	72000001	73000000	1000000	*	-0.152124290763723
5	73000001	74000000	1000000	*	-0.356355366972424
5	74000001	75000000	1000000	*	0.210836713939772
5	75000001	76000000	1000000	*	-0.299055846553961
5	76000001	77000000	1000000	*	-0.184855471151442
5	77000001	78000000	1000000	*	-0.0591949535013157
5	78000001	79000000	1000000	*	0.0716591698141113
5	79000001	80000000	1000000	*	-0.0637196157201134
5	80000001	81000000	1000000	*	0.0542654649579396
5	81000001	82000000	1000000	*	-0.133760101616272
5	82000001	83000000	1000000	*	0.178229088189566
5	83000001	84000000	1000000	*	0.431713130096495
5	84000001	85000000	1000000	*	0.611660340979375
5	85000001	86000000	1000000	*	0.427566052611488
5	86000001	87000000	1000000	*	0.462062978830145
5	87000001	88000000	1000000	*	0.213395493437246
5	88000001	89000000	1000000	*	0.359131708193111
5	89000001	90000000	1000000	*	0.331536098069528
5	90000001	91000000	1000000	*	0.245982000060396
5	91000001	92000000	1000000	*	NA
5	92000001	93000000	1000000	*	0.051775135054038
5	93000001	94000000	1000000	*	2.62803971599473
5	94000001	95000000	1000000	*	0.269739334360378
5	95000001	96000000	1000000	*	-0.210746972320129
5	96000001	97000000	1000000	*	-0.0255510230734447
5	97000001	98000000	1000000	*	0.340064821372276
5	98000001	99000000	1000000	*	2.58896266636656
5	100000001	101000000	1000000	*	0.547313423843335
5	101000001	102000000	1000000	*	0.350617411773576
5	102000001	103000000	1000000	*	0.146760689552105
5	103000001	104000000	1000000	*	0.467336717317023
5	104000001	105000000	1000000	*	0.518133026407185
5	105000001	106000000	1000000	*	0.672505967457229
5	106000001	107000000	1000000	*	0.247508260788935
5	107000001	108000000	1000000	*	0.186227243336677
5	108000001	109000000	1000000	*	0.104649988809525
5	109000001	110000000	1000000	*	0.107953632241875
5	110000001	111000000	1000000	*	0.0303136939330493
5	111000001	112000000	1000000	*	-0.223604124354407
5	112000001	113000000	1000000	*	3.74682981450046
5	113000001	114000000	1000000	*	-0.151719473131427
5	114000001	115000000	1000000	*	-0.221578625847226
5	115000001	116000000	1000000	*	-0.293554459647736
5	116000001	117000000	1000000	*	0.355542171712422
5	117000001	118000000	1000000	*	0.182623130357867
5	118000001	119000000	1000000	*	0.109229409771831
5	119000001	120000000	1000000	*	0.32828032202078
5	120000001	121000000	1000000	*	0.479550585698332
5	121000001	122000000	1000000	*	0.0123603498135063
5	122000001	123000000	1000000	*	0.00190625573873001
5	123000001	124000000	1000000	*	-0.144635974465509
5	124000001	125000000	1000000	*	0.080090409432263
5	125000001	126000000	1000000	*	0.0605190377250378
5	126000001	127000000	1000000	*	2.69122729301625
5	127000001	128000000	1000000	*	0.097441202455585
5	128000001	129000000	1000000	*	0.443509684697486
5	129000001	130000000	1000000	*	0.322217257354274
5	130000001	131000000	1000000	*	0.357261883205917
5	131000001	132000000	1000000	*	4.5209827344885
5	132000001	133000000	1000000	*	-0.285115745235904
5	133000001	134000000	1000000	*	0.0152025853830071
5	134000001	135000000	1000000	*	-0.100386306250497
5	135000001	136000000	1000000	*	-0.766171643735503
5	136000001	137000000	1000000	*	-0.750011292465431
5	137000001	138000000	1000000	*	0.222218669737252
5	138000001	139000000	1000000	*	NA
5	139000001	140000000	1000000	*	-0.377661476041783
5	140000001	141000000	1000000	*	-0.39617887524313
5	141000001	142000000	1000000	*	-0.164617420956749
5	142000001	143000000	1000000	*	-0.173347453593469
5	143000001	144000000	1000000	*	-0.107893144397685
5	144000001	145000000	1000000	*	0.123953277121728
5	145000001	146000000	1000000	*	-0.0136444593775503
5	146000001	147000000	1000000	*	-0.147731785261825
5	147000001	148000000	1000000	*	-0.0473827249644977
5	148000001	149000000	1000000	*	4.62265144247441
5	149000001	150000000	1000000	*	5.76166798582328
5	150000001	151000000	1000000	*	-0.43064045744639
5	151000001	152000000	1000000	*	-0.414428988212049
5	152000001	153000000	1000000	*	-0.0239846314322942
5	153000001	154000000	1000000	*	-0.457488664110442
5	154000001	155000000	1000000	*	-0.206045743406981
5	155000001	156000000	1000000	*	NA
5	156000001	157000000	1000000	*	-0.14951439459359
5	157000001	158000000	1000000	*	-0.177698440877905
5	158000001	159000000	1000000	*	-0.351602671891629
5	159000001	160000000	1000000	*	0.0121611832652295
5	160000001	161000000	1000000	*	-0.182114214138473
5	161000001	162000000	1000000	*	0.303920915172317
5	162000001	163000000	1000000	*	0.292291330690345
5	163000001	164000000	1000000	*	0.369546452658313
5	164000001	165000000	1000000	*	0.840038232042651
5	165000001	166000000	1000000	*	0.555505243014478
5	166000001	167000000	1000000	*	0.253667417428473
5	167000001	168000000	1000000	*	-0.261489127485902
5	168000001	169000000	1000000	*	-0.446815933653486
5	169000001	170000000	1000000	*	-0.679125583253531
5	170000001	171000000	1000000	*	2.53129960834549
5	171000001	172000000	1000000	*	-0.0292701932481139
5	172000001	173000000	1000000	*	-0.28681883387682
5	173000001	174000000	1000000	*	-0.401867279585823
5	174000001	175000000	1000000	*	-0.258259884075108
5	176000001	177000000	1000000	*	4.53882527237271
5	178000001	179000000	1000000	*	-0.520897184877614
5	179000001	180000000	1000000	*	-0.185263574768639
6	1000001	2000000	1000000	*	-0.64601050533729
6	2000001	3000000	1000000	*	-0.539799039728763
6	3000001	4000000	1000000	*	-0.558066383296761
6	4000001	5000000	1000000	*	-0.395877235661702
6	5000001	6000000	1000000	*	-0.692757127790311
6	6000001	7000000	1000000	*	-0.549783488236729
6	7000001	8000000	1000000	*	0.922853749396871
6	8000001	9000000	1000000	*	0.0741729905557032
6	9000001	10000000	1000000	*	0.0887704823819078
6	10000001	11000000	1000000	*	0.0291296222846409
6	11000001	12000000	1000000	*	-0.264494371725053
6	12000001	13000000	1000000	*	-0.0708954320024792
6	13000001	14000000	1000000	*	-0.010708127523458
6	14000001	15000000	1000000	*	-0.207407943661142
6	15000001	16000000	1000000	*	-0.0202643005085093
6	16000001	17000000	1000000	*	-0.32824036480419
6	17000001	18000000	1000000	*	0.278698093420131
6	18000001	19000000	1000000	*	0.0892966854995112
6	19000001	20000000	1000000	*	0.00729534494974459
6	20000001	21000000	1000000	*	0.189442083494352
6	21000001	22000000	1000000	*	0.23515310700067
6	22000001	23000000	1000000	*	0.122441798494666
6	23000001	24000000	1000000	*	0.230841137152293
6	24000001	25000000	1000000	*	-0.0768319296926738
6	25000001	26000000	1000000	*	0.0595007001580144
6	27000001	28000000	1000000	*	0.0381734196582184
6	28000001	29000000	1000000	*	-0.122374323150227
6	29000001	30000000	1000000	*	-0.532870395804521
6	30000001	31000000	1000000	*	-0.293793136104979
6	31000001	32000000	1000000	*	-0.624130559009361
6	32000001	33000000	1000000	*	-0.446293078549477
6	33000001	34000000	1000000	*	-0.865171472766411
6	34000001	35000000	1000000	*	0.0130210889428681
6	35000001	36000000	1000000	*	-0.0968298282505216
6	36000001	37000000	1000000	*	-0.126620834918622
6	37000001	38000000	1000000	*	0.0543545592682108
6	38000001	39000000	1000000	*	0.0221348416475524
6	39000001	40000000	1000000	*	-0.488167456470362
6	40000001	41000000	1000000	*	-0.909926672352088
6	41000001	42000000	1000000	*	3.58020689001508
6	42000001	43000000	1000000	*	0.123551647356687
6	43000001	44000000	1000000	*	-0.576159824187478
6	44000001	45000000	1000000	*	-0.502248383123582
6	45000001	46000000	1000000	*	0.0664712063450365
6	46000001	47000000	1000000	*	-0.312980031373235
6	47000001	48000000	1000000	*	-0.109834146601414
6	48000001	49000000	1000000	*	0.402011683355715
6	49000001	50000000	1000000	*	0.400159703484461
6	50000001	51000000	1000000	*	0.323507438932169
6	51000001	52000000	1000000	*	-0.309336882423124
6	52000001	53000000	1000000	*	-0.444493757682091
6	53000001	54000000	1000000	*	-0.0386171093684578
6	54000001	55000000	1000000	*	1.44698146659586
6	55000001	56000000	1000000	*	0.523850573248126
6	56000001	57000000	1000000	*	0.0892866431808468
6	63000001	64000000	1000000	*	0.358542666904547
6	64000001	65000000	1000000	*	0.363761865913793
6	65000001	66000000	1000000	*	0.489044620537727
6	66000001	67000000	1000000	*	0.508766878538065
6	67000001	68000000	1000000	*	0.592874232744281
6	68000001	69000000	1000000	*	0.583358699407088
6	69000001	70000000	1000000	*	0.535017437749889
6	70000001	71000000	1000000	*	1.62339399148278
6	71000001	72000000	1000000	*	0.113585850422948
6	72000001	73000000	1000000	*	0.302730192943246
6	73000001	74000000	1000000	*	0.085734337347336
6	74000001	75000000	1000000	*	0.21795647071051
6	75000001	76000000	1000000	*	0.400969153575192
6	76000001	77000000	1000000	*	0.201769545966606
6	77000001	78000000	1000000	*	0.334214963315359
6	78000001	79000000	1000000	*	0.350458403950462
6	79000001	80000000	1000000	*	7.59274690330583
6	80000001	81000000	1000000	*	0.0227662199243613
6	81000001	82000000	1000000	*	0.469342863318909
6	82000001	83000000	1000000	*	0.173824910028938
6	83000001	84000000	1000000	*	0.151304693091459
6	84000001	85000000	1000000	*	0.0243803304650811
6	85000001	86000000	1000000	*	-0.17592871865657
6	86000001	87000000	1000000	*	0.169994682752324
6	87000001	88000000	1000000	*	-0.0395990810835014
6	88000001	89000000	1000000	*	0.16695623800068
6	89000001	90000000	1000000	*	-0.130279190503839
6	90000001	91000000	1000000	*	-0.0735442609445215
6	91000001	92000000	1000000	*	-0.244092092474352
6	92000001	93000000	1000000	*	0.36922622333012
6	93000001	94000000	1000000	*	0.474079770897218
6	94000001	95000000	1000000	*	0.481726614274175
6	96000001	97000000	1000000	*	0.340337152918389
6	97000001	98000000	1000000	*	0.300151187002616
6	98000001	99000000	1000000	*	0.36821767448038
6	99000001	100000000	1000000	*	2.92491104431568
6	100000001	101000000	1000000	*	0.377018731648853
6	101000001	102000000	1000000	*	0.410443481598594
6	102000001	103000000	1000000	*	0.534254048970598
6	103000001	104000000	1000000	*	0.541937708659011
6	104000001	105000000	1000000	*	0.216248069233118
6	105000001	106000000	1000000	*	0.050552242586653
6	106000001	107000000	1000000	*	-0.100735403811407
6	107000001	108000000	1000000	*	0.0786155191826735
6	108000001	109000000	1000000	*	-0.19185357222219
6	109000001	110000000	1000000	*	-0.261230393035826
6	110000001	111000000	1000000	*	-0.320344017762428
6	111000001	112000000	1000000	*	0.273333443276678
6	112000001	113000000	1000000	*	-0.381663812513835
6	113000001	114000000	1000000	*	0.241789719509572
6	114000001	115000000	1000000	*	0.273483947492389
6	115000001	116000000	1000000	*	NA
6	116000001	117000000	1000000	*	0.0337065366896366
6	117000001	118000000	1000000	*	0.0441949916921581
6	118000001	119000000	1000000	*	-0.145824620311618
6	119000001	120000000	1000000	*	0.569862496117913
6	120000001	121000000	1000000	*	0.526134218565912
6	121000001	122000000	1000000	*	0.446558502130535
6	122000001	123000000	1000000	*	0.366925934639614
6	123000001	124000000	1000000	*	0.225656170701536
6	124000001	125000000	1000000	*	0.447960065420954
6	125000001	126000000	1000000	*	-0.292101400586463
6	126000001	127000000	1000000	*	0.161451013248084
6	127000001	128000000	1000000	*	0.401702833827581
6	128000001	129000000	1000000	*	0.637488487948611
6	129000001	130000000	1000000	*	0.246981264987909
6	130000001	131000000	1000000	*	-0.0384936102914519
6	131000001	132000000	1000000	*	-0.00928095777372692
6	132000001	133000000	1000000	*	0.0961268682831811
6	133000001	134000000	1000000	*	0.137073393525246
6	134000001	135000000	1000000	*	0.230262887726416
6	135000001	136000000	1000000	*	5.62503264964367
6	136000001	137000000	1000000	*	-0.0474734389723304
6	137000001	138000000	1000000	*	-0.011995914921992
6	138000001	139000000	1000000	*	1.69493474233286
6	139000001	140000000	1000000	*	0.139234282620356
6	140000001	141000000	1000000	*	0.46950177893495
6	141000001	142000000	1000000	*	0.522562478844647
6	142000001	143000000	1000000	*	0.138099467338921
6	143000001	144000000	1000000	*	-0.155423225769384
6	144000001	145000000	1000000	*	0.154012121890937
6	145000001	146000000	1000000	*	-0.0573872021099827
6	146000001	147000000	1000000	*	0.114501339498477
6	147000001	148000000	1000000	*	0.401120282659122
6	148000001	149000000	1000000	*	-0.0596315947804791
6	149000001	150000000	1000000	*	0.0507141327628313
6	150000001	151000000	1000000	*	-0.256420697153657
6	151000001	152000000	1000000	*	0.232874429412004
6	152000001	153000000	1000000	*	0.0427979884246614
6	153000001	154000000	1000000	*	0.356493768658969
6	154000001	155000000	1000000	*	0.122445321419066
6	155000001	156000000	1000000	*	0.279559584768975
6	156000001	157000000	1000000	*	-0.328190651049905
6	158000001	159000000	1000000	*	-0.11066791516512
6	159000001	160000000	1000000	*	-0.156289049968579
6	160000001	161000000	1000000	*	0.289889259750788
6	161000001	162000000	1000000	*	-0.604039828042095
6	162000001	163000000	1000000	*	0.0894089567917512
6	163000001	164000000	1000000	*	-0.152779035013919
6	164000001	165000000	1000000	*	-0.265095768988511
6	165000001	166000000	1000000	*	-0.125903235679471
6	166000001	167000000	1000000	*	-0.454763115216584
6	168000001	169000000	1000000	*	NA
6	169000001	170000000	1000000	*	-0.883475572156954
7	1000001	2000000	1000000	*	-2.53778758804506
7	2000001	3000000	1000000	*	-0.760273874764096
7	3000001	4000000	1000000	*	-0.214885081192735
7	4000001	5000000	1000000	*	-0.42631918858031
7	5000001	6000000	1000000	*	-0.268404638785834
7	7000001	8000000	1000000	*	-0.0625018895461621
7	8000001	9000000	1000000	*	0.164621112456766
7	9000001	10000000	1000000	*	0.533068726201355
7	10000001	11000000	1000000	*	0.316435355743012
7	11000001	12000000	1000000	*	0.74827549114795
7	12000001	13000000	1000000	*	0.332732095018139
7	13000001	14000000	1000000	*	0.596874696997463
7	14000001	15000000	1000000	*	0.430055713071359
7	15000001	16000000	1000000	*	0.607313287764363
7	16000001	17000000	1000000	*	0.262647404253257
7	17000001	18000000	1000000	*	0.284765246373355
7	18000001	19000000	1000000	*	0.681143063066933
7	19000001	20000000	1000000	*	0.384224651294943
7	20000001	21000000	1000000	*	0.290264475674644
7	21000001	22000000	1000000	*	0.108759569200603
7	22000001	23000000	1000000	*	-0.464681969842444
7	23000001	24000000	1000000	*	0.104982886817627
7	24000001	25000000	1000000	*	-0.31199439951944
